System Time,RDTSC,Elapsed Time (sec),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,Package Power Limit_0(Watt),GT Frequency(MHz)
01:51:22:328,125879464050,0.191284,  800,   7.682,   0.801,   0.222,   3.209,   0.334,   0.093, 58,0,47,  200
01:51:22:423,126116377443,0.286269, 2500,   2.621,   1.049,   0.292,   0.575,   0.389,   0.108, 57,0,47,  200
01:51:22:523,126367016853,0.386757, 2500,   4.707,   1.522,   0.423,   1.390,   0.529,   0.147, 57,0,47,  200
01:51:22:625,126620902264,0.488546, 2600,   6.601,   2.194,   0.610,   2.348,   0.768,   0.213, 59,0,47,  200
01:51:22:723,126865906717,0.586775, 2500,   6.767,   2.859,   0.794,   2.426,   1.006,   0.279, 58,0,47,  200
01:51:22:824,127116782400,0.687357,  800,   5.069,   3.369,   0.936,   1.389,   1.146,   0.318, 57,0,47,  200
01:51:22:923,127365461231,0.787059, 2500,   3.829,   3.751,   1.042,   1.024,   1.248,   0.347, 57,0,47,  200
01:51:23:023,127615012824,0.887111, 2500,   5.143,   4.265,   1.185,   1.692,   1.417,   0.394, 58,0,47,  200
01:51:23:128,127875035125,0.991361,  800,   5.537,   4.843,   1.345,   1.711,   1.595,   0.443, 58,0,47,  250
01:51:23:223,128113690075,1.087044, 2500,   6.164,   5.432,   1.509,   1.914,   1.779,   0.494, 58,0,47,  200
01:51:23:323,128362525135,1.186808, 2500,   7.674,   6.198,   1.722,   1.905,   1.969,   0.547, 57,0,47,  300
01:51:23:424,128614993062,1.288029, 2500,   8.213,   7.029,   1.953,   1.870,   2.158,   0.599, 59,0,47,  400
01:51:23:523,128861533911,1.386874, 2500,  10.360,   8.053,   2.237,   2.734,   2.428,   0.674, 58,0,47,  550
01:51:23:627,129119593500,1.490337, 2700,   9.656,   9.052,   2.515,   2.240,   2.660,   0.739, 58,0,47,  550
01:51:23:723,129360371537,1.586871, 2500,  11.765,  10.188,   2.830,   3.071,   2.956,   0.821, 58,0,47,  700
01:51:23:823,129609954413,1.686935, 2500,  10.422,  11.231,   3.120,   2.292,   3.186,   0.885, 58,0,47,  700
01:51:23:927,129869088835,1.790829, 2500,   1.934,  11.432,   3.176,   0.229,   3.209,   0.891, 58,0,47,  700
01:51:24:023,130108408951,1.886779, 2500,   6.465,  12.052,   3.348,   2.177,   3.418,   0.950, 58,0,47,  700
01:51:24:123,130358199975,1.986927, 2500,   8.777,  12.931,   3.592,   2.884,   3.707,   1.030, 59,0,47,  600
01:51:24:223,130607195775,2.086756, 3100,   9.986,  13.928,   3.869,   4.192,   4.126,   1.146, 58,0,47,  500
01:51:24:323,130856726227,2.186799, 2500,   8.140,  14.742,   4.095,   3.385,   4.464,   1.240, 58,0,47,  400
01:51:24:423,131105027197,2.286349, 2900,  10.073,  15.745,   4.374,   4.300,   4.892,   1.359, 59,0,47,  250
01:51:24:525,131360660763,2.388839, 2500,  11.689,  16.943,   4.706,   5.226,   5.428,   1.508, 59,0,47,  200
01:51:24:623,131603502559,2.486201, 2500,   6.629,  17.589,   4.886,   2.083,   5.631,   1.564, 59,0,47,  200
01:51:24:723,131853166181,2.586297, 2500,   8.692,  18.458,   5.127,   3.797,   6.011,   1.670, 59,0,47,  200
01:51:24:828,132114998088,2.691273,  800,   3.980,  18.876,   5.243,   1.211,   6.138,   1.705, 57,0,47,  200
01:51:24:925,132358195571,2.788777, 2500,   7.070,  19.566,   5.435,   3.138,   6.444,   1.790, 58,0,47,  200
01:51:25:024,132605094168,2.887765, 3300,   5.284,  20.089,   5.580,   1.621,   6.604,   1.835, 58,0,47,  200
01:51:25:123,132852032537,2.986770, 2500,  10.119,  21.091,   5.859,   3.796,   6.980,   1.939, 58,0,47,  200
01:51:25:226,133107549075,3.089213, 2500,   7.203,  21.829,   6.063,   2.706,   7.257,   2.016, 59,0,47,  200
01:51:25:328,133362061925,3.191253,  800,   2.090,  22.042,   6.123,   0.489,   7.307,   2.030, 57,0,47,  200
01:51:25:427,133609910250,3.290622,  800,   0.964,  22.138,   6.149,   0.030,   7.310,   2.031, 57,0,47,  200
01:51:25:528,133860925425,3.391261,  800,   1.321,  22.271,   6.186,   0.096,   7.320,   2.033, 56,0,47,  200
01:51:25:623,134099128034,3.486763, 2500,   3.845,  22.638,   6.288,   1.063,   7.421,   2.061, 57,0,47,  200
01:51:25:723,134348357927,3.586686, 2500,   7.698,  23.407,   6.502,   2.795,   7.701,   2.139, 58,0,47,  200
01:51:25:823,134596509990,3.686176, 2500,   9.708,  24.373,   6.770,   4.562,   8.155,   2.265, 60,0,47,  200
01:51:25:923,134846084343,3.786237, 2500,  12.145,  25.588,   7.108,   5.253,   8.680,   2.411, 58,0,47,  250
01:51:26:023,135096865736,3.886782, 2500,   8.315,  26.424,   7.340,   3.149,   8.997,   2.499, 58,0,47,  200
01:51:26:126,135352670538,3.989341,  800,   7.599,  27.203,   7.557,   2.527,   9.256,   2.571, 58,0,47,  250
01:51:26:227,135605030624,4.090519, 2500,   3.107,  27.518,   7.644,   0.591,   9.316,   2.588, 57,0,47,  200
01:51:26:323,135845071808,4.186757, 2500,   7.409,  28.231,   7.842,   2.370,   9.544,   2.651, 58,0,47,  200
01:51:26:423,136095211783,4.287045, 2500,   7.571,  28.990,   8.053,   2.580,   9.802,   2.723, 58,0,47,  200
01:51:26:523,136343975350,4.386781, 2500,   6.055,  29.594,   8.221,   2.092,  10.011,   2.781, 58,0,47,  200
01:51:26:623,136593394789,4.486780, 2500,   6.157,  30.210,   8.392,   1.998,  10.211,   2.836, 57,0,47,  200
01:51:26:723,136842768074,4.586760, 2500,   5.467,  30.756,   8.543,   1.701,  10.381,   2.884, 58,0,47,  200
01:51:26:823,137092129808,4.686736, 2700,   4.924,  31.249,   8.680,   1.730,  10.554,   2.932, 57,0,47,  200
01:51:26:923,137341843563,4.786852,  800,   3.118,  31.561,   8.767,   0.994,  10.654,   2.959, 57,0,47,  200
01:51:27:028,137602564424,4.891382, 2900,   3.697,  31.947,   8.874,   1.212,  10.780,   2.995, 58,0,47,  200
01:51:27:128,137852253121,4.991489, 2500,   7.132,  32.661,   9.073,   1.582,  10.939,   3.038, 58,0,47,  300
01:51:27:227,138099274425,5.090526,  800,   2.447,  32.903,   9.140,   0.313,  10.970,   3.047, 57,0,47,  300
01:51:27:328,138350565100,5.191275,  800,   1.505,  33.055,   9.182,   0.130,  10.983,   3.051, 56,0,47,  300
01:51:27:428,138599950338,5.291260,  800,   1.997,  33.255,   9.237,   0.681,  11.051,   3.070, 56,0,47,  300
01:51:27:525,138843374547,5.388855, 2500,   1.427,  33.394,   9.276,   0.196,  11.070,   3.075, 57,0,47,  300
01:51:27:626,139094864347,5.489684, 2500,   6.056,  34.005,   9.446,   1.938,  11.265,   3.129, 58,0,47,  250
01:51:27:723,139337009501,5.586767, 2500,   7.359,  34.719,   9.644,   2.661,  11.524,   3.201, 58,0,47,  250
01:51:27:827,139596771565,5.690912, 2500,   6.342,  35.380,   9.828,   2.210,  11.754,   3.265, 58,0,47,  250
01:51:27:923,139835853971,5.786766, 2500,   6.129,  35.967,   9.991,   2.025,  11.948,   3.319, 58,0,47,  250
01:51:28:023,140085264356,5.886762, 2500,   6.507,  36.618,  10.172,   1.884,  12.136,   3.371, 58,0,47,  250
01:51:28:123,140334085950,5.986520,  800,   5.942,  37.211,  10.336,   1.836,  12.320,   3.422, 57,0,47,  200
01:51:28:225,140589448550,6.088902,  800,   1.258,  37.339,  10.372,   0.106,  12.330,   3.425, 57,0,47,  200
01:51:28:328,140844733038,6.191252,  800,   1.098,  37.452,  10.403,   0.034,  12.334,   3.426, 57,0,47,  200
01:51:28:424,141084826035,6.287512, 2500,   1.113,  37.559,  10.433,   0.045,  12.338,   3.427, 56,0,47,  200
01:51:28:523,141332495556,6.386809, 2500,   3.337,  37.890,  10.525,   0.827,  12.420,   3.450, 58,0,47,  200
01:51:28:623,141581820043,6.486770, 2500,   5.850,  38.475,  10.687,   1.867,  12.607,   3.502, 58,0,47,  200
01:51:28:723,141831219060,6.586761, 2500,   5.187,  38.994,  10.832,   1.862,  12.793,   3.554, 58,0,47,  200
01:51:28:828,142091891463,6.691271,  800,   2.837,  39.290,  10.914,   0.687,  12.865,   3.574, 57,0,47,  200
01:51:28:925,142334723179,6.788629, 2500,   1.209,  39.408,  10.947,   0.073,  12.872,   3.576, 56,0,47,  200
01:51:29:027,142588732487,6.890468, 2500,   1.307,  39.541,  10.984,   0.167,  12.889,   3.580, 57,0,47,  200
01:51:29:128,142840149088,6.991267,  800,   2.880,  39.831,  11.064,   0.361,  12.926,   3.590, 57,0,47,  200
01:51:29:228,143089545138,7.091256,  800,   1.474,  39.979,  11.105,   0.172,  12.943,   3.595, 56,0,47,  200
01:51:29:326,143335121963,7.189714,  800,   4.101,  40.382,  11.217,   1.275,  13.068,   3.630, 57,0,47,  200
01:51:29:423,143577182077,7.286763, 2500,   1.304,  40.509,  11.252,   0.121,  13.080,   3.633, 56,0,47,  200
01:51:29:525,143831942483,7.388903, 2500,   4.307,  40.949,  11.375,   1.327,  13.215,   3.671, 58,0,47,  200
01:51:29:625,144080581855,7.488589, 2500,   6.469,  41.594,  11.554,   2.154,  13.430,   3.731, 57,0,47,  200
01:51:29:723,144325463879,7.586769, 2500,   7.019,  42.283,  11.745,   2.328,  13.659,   3.794, 57,0,47,  200
01:51:29:828,144586090825,7.691261,  800,   4.261,  42.728,  11.869,   1.098,  13.773,   3.826, 57,0,47,  200
01:51:29:928,144835495713,7.791254,  800,   1.029,  42.831,  11.897,   0.023,  13.776,   3.827, 56,0,47,  200
01:51:30:026,145081448814,7.889863, 3000,   2.048,  43.033,  11.954,   0.506,  13.826,   3.840, 57,0,47,  200
01:51:30:125,145328415272,7.988878, 2900,   6.510,  43.677,  12.133,   1.879,  14.012,   3.892, 57,0,47,  200
01:51:30:223,145572639539,8.086794, 2500,   4.524,  44.120,  12.256,   1.312,  14.140,   3.928, 57,0,47,  200
01:51:30:324,145825282807,8.188085, 2500,   5.511,  44.678,  12.411,   1.719,  14.314,   3.976, 56,0,47,  200
01:51:30:427,146080727013,8.290499,  800,   2.841,  44.969,  12.492,   0.788,  14.395,   3.999, 56,0,47,  200
01:51:30:528,146332216713,8.391328,  800,   2.526,  45.224,  12.562,   0.651,  14.461,   4.017, 56,0,47,  200
01:51:30:628,146581456625,8.491255,  800,   1.358,  45.360,  12.600,   0.133,  14.474,   4.021, 56,0,47,  200
01:51:30:728,146830960938,8.591288,  800,   1.286,  45.488,  12.636,   0.123,  14.486,   4.024, 55,0,47,  200
01:51:30:823,147068399222,8.686483, 2500,   1.223,  45.605,  12.668,   0.074,  14.493,   4.026, 56,0,47,  200
01:51:30:925,147323583234,8.788793, 2500,   7.159,  46.337,  12.871,   2.223,  14.721,   4.089, 57,0,47,  200
01:51:31:027,147578752135,8.891097, 2500,   3.280,  46.673,  12.965,   0.425,  14.764,   4.101, 57,0,47,  200
01:51:31:123,147817928563,8.986989,  800,   4.791,  47.132,  13.092,   1.538,  14.912,   4.142, 56,0,47,  200
01:51:31:226,148073294663,9.089372,  800,   1.413,  47.277,  13.132,   0.147,  14.927,   4.146, 56,0,47,  200
01:51:31:323,148315471611,9.186467, 2500,   2.269,  47.497,  13.194,   0.619,  14.987,   4.163, 57,0,47,  200
01:51:31:425,148570792113,9.288832,  800,   4.508,  47.959,  13.322,   1.336,  15.123,   4.201, 56,0,47,  200
01:51:31:528,148826239475,9.391247,  800,   4.154,  48.384,  13.440,   1.114,  15.238,   4.233, 55,0,47,  200
01:51:31:628,149075686188,9.491257,  800,   2.283,  48.612,  13.503,   0.442,  15.282,   4.245, 56,0,47,  200
01:51:31:723,149313932503,9.586776, 2500,   4.664,  49.058,  13.627,   1.586,  15.433,   4.287, 56,0,47,  200
01:51:31:823,149561847753,9.686172, 3400,   5.138,  49.569,  13.769,   1.803,  15.612,   4.337, 58,0,47,  200
01:51:31:923,149812887015,9.786820, 2500,   5.952,  50.168,  13.935,   1.924,  15.806,   4.391, 57,0,47,  200
01:51:32:027,150071738832,9.890601, 3100,   6.098,  50.801,  14.111,   2.072,  16.021,   4.450, 57,0,47,  200
01:51:32:125,150316947277,9.988911, 2500,   4.130,  51.207,  14.224,   0.942,  16.114,   4.476, 57,0,47,  200
01:51:32:223,150561079183,10.086790, 2500,   5.998,  51.794,  14.387,   1.828,  16.293,   4.526, 57,0,47,  250
01:51:32:323,150810852207,10.186931, 2500,   4.920,  52.286,  14.524,   1.013,  16.394,   4.554, 56,0,47,  250
01:51:32:423,151058905939,10.286382, 2500,   3.271,  52.612,  14.614,   0.751,  16.469,   4.575, 57,0,47,  250
01:51:32:523,151309356887,10.386794, 2500,   6.781,  53.292,  14.803,   2.253,  16.695,   4.638, 57,0,47,  250
01:51:32:623,151558782007,10.486795, 2500,   4.597,  53.752,  14.931,   1.454,  16.840,   4.678, 57,0,47,  200
01:51:32:723,151808208522,10.586797, 2500,   6.070,  54.359,  15.100,   1.934,  17.034,   4.732, 57,0,47,  200
01:51:32:823,152057678123,10.686816, 2500,   5.457,  54.905,  15.251,   1.492,  17.183,   4.773, 57,0,47,  200
01:51:32:928,152318181263,10.791258,  800,   2.210,  55.136,  15.315,   0.423,  17.227,   4.785, 56,0,47,  200
01:51:33:024,152557446338,10.887186,  800,   0.994,  55.231,  15.342,   0.004,  17.228,   4.785, 56,0,47,  200
01:51:33:123,152804556850,10.986259,  800,   3.088,  55.537,  15.427,   0.385,  17.266,   4.796, 56,0,47,  200
01:51:33:225,153059658500,11.088536,  800,   1.297,  55.670,  15.464,   0.128,  17.279,   4.800, 55,0,47,  200
01:51:33:327,153315070988,11.190937,  800,   0.981,  55.770,  15.492,   0.010,  17.280,   4.800, 56,0,47,  200
01:51:33:428,153565278663,11.291252,  800,   0.982,  55.869,  15.519,   0.017,  17.282,   4.800, 56,0,47,  200
01:51:33:524,153806784625,11.388078,  800,   0.950,  55.961,  15.545,   0.003,  17.282,   4.801, 56,0,47,  200
01:51:33:627,154062229125,11.490493,  800,   1.219,  56.086,  15.579,   0.044,  17.286,   4.802, 55,0,47,  200
01:51:33:727,154311276350,11.590342,  800,   1.369,  56.222,  15.617,   0.185,  17.305,   4.807, 56,0,47,  200
01:51:33:828,154562969963,11.691253,  800,   0.971,  56.320,  15.644,   0.001,  17.305,   4.807, 56,0,47,  200
01:51:33:928,154812485250,11.791290,  800,   0.966,  56.417,  15.671,   0.007,  17.306,   4.807, 56,0,47,  200
01:51:34:024,155051671975,11.887186,  800,   1.089,  56.521,  15.700,   0.029,  17.308,   4.808, 55,0,47,  200
01:51:34:128,155311277088,11.991269,  800,   2.967,  56.830,  15.786,   0.427,  17.353,   4.820, 55,0,47,  200
01:51:34:228,155560670613,12.091257,  800,   1.738,  57.004,  15.834,   0.362,  17.389,   4.830, 56,0,47,  200
01:51:34:328,155810127275,12.191271,  800,   2.070,  57.211,  15.892,   0.564,  17.445,   4.846, 56,0,47,  200
01:51:34:426,156054949450,12.289426,  800,   1.053,  57.314,  15.921,   0.016,  17.447,   4.846, 54,0,47,  200
01:51:34:523,156296981100,12.386463,  800,   0.927,  57.404,  15.946,   0.001,  17.447,   4.846, 55,0,47,  200
01:51:34:626,156553089438,12.489144,  800,   1.156,  57.523,  15.979,   0.045,  17.452,   4.848, 55,0,47,  200
01:51:34:728,156807765788,12.591250,  800,   1.436,  57.669,  16.019,   0.178,  17.470,   4.853, 56,0,47,  200
01:51:34:828,157057199775,12.691255,  800,   0.884,  57.758,  16.044,   0.002,  17.470,   4.853, 54,0,47,  200
01:51:34:928,157306612088,12.791251,  800,   0.953,  57.853,  16.070,   0.015,  17.472,   4.853, 55,0,47,  200
01:51:35:028,157555701480,12.891117, 2500,   1.132,  57.966,  16.102,   0.097,  17.481,   4.856, 56,0,47,  200
01:51:35:128,157805507625,12.991271,  800,   2.677,  58.234,  16.176,   0.263,  17.508,   4.863, 55,0,47,  200
01:51:35:228,158054862513,13.091244,  800,   1.187,  58.353,  16.209,   0.095,  17.517,   4.866, 55,0,47,  200
01:51:35:328,158304303138,13.191251,  800,   0.876,  58.441,  16.234,   0.001,  17.517,   4.866, 54,0,47,  200
01:51:35:424,158545008525,13.287756,  800,   0.916,  58.529,  16.258,   0.007,  17.518,   4.866, 55,0,47,  200
01:51:35:527,158800482525,13.390182,  800,   0.914,  58.623,  16.284,   0.002,  17.518,   4.866, 55,0,47,  200
01:51:35:624,159042608525,13.487257,  800,   1.185,  58.738,  16.316,   0.061,  17.524,   4.868, 55,0,47,  200
01:51:35:726,159297985800,13.589645,  800,   1.171,  58.857,  16.349,   0.094,  17.534,   4.870, 56,0,47,  200
01:51:35:828,159551475300,13.691275,  800,   0.936,  58.953,  16.376,   0.001,  17.534,   4.870, 54,0,47,  200
01:51:35:928,159800847600,13.791255,  800,   0.959,  59.049,  16.402,   0.012,  17.535,   4.871, 55,0,47,  200
01:51:36:024,160040125200,13.887188,  800,   1.195,  59.163,  16.434,   0.109,  17.545,   4.874, 55,0,47,  200
01:51:36:128,160299724913,13.991268,  800,   2.929,  59.468,  16.519,   0.396,  17.586,   4.885, 54,0,47,  200
01:51:36:224,160539950900,14.087581,  800,   1.204,  59.584,  16.551,   0.108,  17.597,   4.888, 55,0,47,  200
01:51:36:328,160798527775,14.191251,  800,   0.913,  59.679,  16.577,   0.006,  17.597,   4.888, 56,0,47,  200
01:51:36:423,161036378263,14.286612,  800,   0.956,  59.770,  16.603,   0.008,  17.598,   4.888, 54,0,47,  200
01:51:36:525,161290607263,14.388539,  800,   0.962,  59.868,  16.630,   0.016,  17.600,   4.889, 54,0,47,  200
01:51:36:627,161546392825,14.491090,  800,   1.747,  60.047,  16.680,   0.292,  17.630,   4.897, 55,0,47,  200
01:51:36:727,161794052813,14.590383,  800,   1.208,  60.167,  16.713,   0.108,  17.640,   4.900, 54,0,47,  200
01:51:36:824,162037221154,14.687876, 3000,   2.365,  60.397,  16.777,   0.647,  17.704,   4.918, 56,0,47,  200
01:51:36:924,162286526225,14.787829,  800,   1.299,  60.527,  16.813,   0.154,  17.719,   4.922, 55,0,47,  200
01:51:37:024,162534331063,14.887180,  800,   1.145,  60.641,  16.845,   0.041,  17.723,   4.923, 55,0,47,  200
01:51:37:128,162793955488,14.991270,  800,   3.040,  60.958,  16.933,   0.390,  17.764,   4.934, 55,0,47,  250
01:51:37:223,163031936513,15.086683,  800,   1.219,  61.074,  16.965,   0.106,  17.774,   4.937, 54,0,47,  250
01:51:37:328,163292754350,15.191252,  800,   0.892,  61.167,  16.991,   0.002,  17.774,   4.937, 54,0,47,  250
01:51:37:423,163531559000,15.286995,  800,   0.963,  61.259,  17.016,   0.011,  17.775,   4.937, 54,0,47,  250
01:51:37:526,163786920838,15.389376,  800,   1.446,  61.407,  17.058,   0.255,  17.801,   4.945, 55,0,47,  250
01:51:37:624,164032206513,15.487718,  800,   1.138,  61.519,  17.089,   0.056,  17.806,   4.946, 54,0,47,  200
01:51:37:723,164278421925,15.586432,  800,   1.206,  61.638,  17.122,   0.111,  17.817,   4.949, 55,0,47,  200
01:51:37:825,164533230725,15.688591,  800,   0.952,  61.736,  17.149,   0.003,  17.818,   4.949, 54,0,47,  200
01:51:37:925,164783392425,15.788888,  800,   1.076,  61.843,  17.179,   0.027,  17.820,   4.950, 55,0,47,  200
01:51:38:024,165028541963,15.887175,  800,   4.157,  62.252,  17.292,   1.531,  17.971,   4.992, 55,0,47,  200
01:51:38:125,165281999299,15.988793, 2500,   6.439,  62.906,  17.474,   1.968,  18.171,   5.047, 56,0,47,  200
01:51:38:228,165537450153,16.091210, 2500,   1.865,  63.097,  17.527,   0.405,  18.212,   5.059, 54,0,47,  200
01:51:38:328,165786993813,16.191258,  800,   1.077,  63.205,  17.557,   0.049,  18.217,   5.060, 55,0,47,  200
01:51:38:428,166036415488,16.291258,  800,   1.169,  63.322,  17.589,   0.059,  18.223,   5.062, 54,0,47,  200
01:51:38:523,166273866075,16.386458,  800,   0.987,  63.416,  17.616,   0.001,  18.223,   5.062, 54,0,47,  200
01:51:38:624,166526416738,16.487712,  800,   1.142,  63.532,  17.648,   0.045,  18.228,   5.063, 55,0,47,  200
01:51:38:726,166781814100,16.590107,  800,   1.169,  63.651,  17.681,   0.090,  18.237,   5.066, 55,0,47,  200
01:51:38:824,167024058088,16.687229,  800,   0.980,  63.746,  17.707,   0.001,  18.237,   5.066, 54,0,47,  200
01:51:38:926,167278679288,16.789314,  800,   1.439,  63.893,  17.748,   0.182,  18.256,   5.071, 54,0,47,  200
01:51:39:024,167522802950,16.887189,  800,   0.919,  63.983,  17.773,   0.002,  18.256,   5.071, 54,0,47,  200
01:51:39:128,167782402113,16.991269,  800,   2.793,  64.274,  17.854,   0.346,  18.292,   5.081, 55,0,47,  250
01:51:39:228,168031807750,17.091263,  800,   1.162,  64.390,  17.886,   0.098,  18.302,   5.084, 55,0,47,  250
01:51:39:328,168281251813,17.191271,  800,   1.334,  64.523,  17.923,   0.139,  18.316,   5.088, 54,0,47,  250
01:51:39:426,168525492975,17.289194,  800,   1.022,  64.624,  17.951,   0.051,  18.321,   5.089, 54,0,47,  250
01:51:39:528,168780050463,17.391253,  800,   0.980,  64.724,  17.979,   0.016,  18.322,   5.090, 54,0,47,  250
01:51:39:628,169029473675,17.491253,  800,   1.149,  64.838,  18.011,   0.054,  18.328,   5.091, 54,0,47,  200
01:51:39:725,169272047825,17.588507,  800,   1.482,  64.983,  18.051,   0.222,  18.349,   5.097, 54,0,47,  200
01:51:39:827,169527516038,17.690931,  800,   0.948,  65.080,  18.078,   0.004,  18.350,   5.097, 55,0,47,  200
01:51:39:926,169773337188,17.789487,  800,   0.988,  65.177,  18.105,   0.006,  18.350,   5.097, 54,0,47,  200
01:51:40:024,170017011350,17.887183,  800,   1.122,  65.287,  18.135,   0.021,  18.352,   5.098, 54,0,47,  200
01:51:40:126,170272324238,17.989544,  800,   2.969,  65.591,  18.220,   0.370,  18.390,   5.108, 55,0,47,  250
01:51:40:228,170526006213,18.091252,  800,   1.228,  65.716,  18.254,   0.109,  18.401,   5.111, 54,0,47,  250
01:51:40:327,170773260750,18.190383,  800,   1.081,  65.823,  18.284,   0.063,  18.408,   5.113, 55,0,47,  250
01:51:40:428,171024851888,18.291252,  800,   0.940,  65.918,  18.310,   0.001,  18.408,   5.113, 54,0,47,  250
01:51:40:528,171274280475,18.391255,  800,   0.995,  66.017,  18.338,   0.012,  18.409,   5.114, 54,0,47,  250
01:51:40:623,171512789949,18.486880, 2500,   1.658,  66.176,  18.382,   0.304,  18.438,   5.122, 54,0,47,  200
01:51:40:728,171773152650,18.591266,  800,   1.411,  66.323,  18.423,   0.206,  18.459,   5.128, 54,0,47,  200
01:51:40:826,172017811425,18.689356,  800,   1.355,  66.456,  18.460,   0.220,  18.481,   5.134, 53,0,47,  200
01:51:40:927,172270096763,18.790504,  800,   0.892,  66.546,  18.485,   0.006,  18.482,   5.134, 54,0,47,  200
01:51:41:024,172511264475,18.887194,  800,   0.976,  66.640,  18.511,   0.015,  18.483,   5.134, 54,0,47,  200
01:51:41:128,172770754688,18.991231,  800,   2.885,  66.941,  18.595,   0.350,  18.520,   5.144, 54,0,47,  200
01:51:41:228,173020231688,19.091252,  800,   1.209,  67.062,  18.628,   0.110,  18.531,   5.147, 54,0,47,  200
01:51:41:328,173269651525,19.191251,  800,   0.964,  67.158,  18.655,   0.012,  18.532,   5.148, 54,0,47,  200
01:51:41:428,173519074638,19.291252,  800,   0.895,  67.247,  18.680,   0.000,  18.532,   5.148, 54,0,47,  200
01:51:41:528,173768501625,19.391253,  800,   0.933,  67.341,  18.706,   0.013,  18.533,   5.148, 54,0,47,  200
01:51:41:626,174012958363,19.489263,  800,   1.110,  67.450,  18.736,   0.048,  18.538,   5.149, 53,0,47,  200
01:51:41:723,174255064600,19.586329,  800,   1.192,  67.565,  18.768,   0.101,  18.548,   5.152, 54,0,47,  200
01:51:41:827,174514107925,19.690187,  800,   0.889,  67.658,  18.794,   0.001,  18.548,   5.152, 55,0,47,  200
01:51:41:923,174754329113,19.786498,  800,   0.930,  67.747,  18.819,   0.004,  18.548,   5.152, 53,0,47,  200
01:51:42:024,175005547650,19.887218,  800,   0.931,  67.841,  18.845,   0.006,  18.549,   5.152, 54,0,47,  200
01:51:42:124,175255156238,19.987292,  800,   4.630,  68.304,  18.973,   1.375,  18.686,   5.191, 54,0,47,  250
01:51:42:228,175514518638,20.091277,  800,   1.257,  68.435,  19.010,   0.106,  18.697,   5.194, 55,0,47,  250
01:51:42:326,175758596650,20.189135,  800,   0.971,  68.530,  19.036,   0.004,  18.698,   5.194, 54,0,47,  250
01:51:42:428,176013298363,20.291251,  800,   0.923,  68.625,  19.062,   0.001,  18.698,   5.194, 53,0,47,  250
01:51:42:526,176259477250,20.389951,  800,   0.997,  68.723,  19.090,   0.018,  18.699,   5.194, 53,0,47,  250
01:51:42:628,176512163700,20.491259,  800,   1.349,  68.860,  19.128,   0.104,  18.710,   5.197, 54,0,47,  200
01:51:42:728,176761566863,20.591252,  800,   1.185,  68.978,  19.161,   0.098,  18.720,   5.200, 54,0,47,  200
01:51:42:828,177010987500,20.691251,  800,   0.950,  69.073,  19.187,   0.001,  18.720,   5.200, 54,0,47,  200
01:51:42:925,177253481788,20.788473,  800,   0.955,  69.166,  19.213,   0.006,  18.720,   5.200, 54,0,47,  200
01:51:43:024,177499696688,20.887187,  800,   0.971,  69.262,  19.239,   0.007,  18.721,   5.200, 54,0,47,  200
01:51:43:124,177751197938,20.988021,  800,   2.868,  69.551,  19.320,   0.376,  18.759,   5.211, 54,0,47,  200
01:51:43:227,178006548050,21.090397,  800,   1.626,  69.718,  19.366,   0.280,  18.788,   5.219, 54,0,47,  200
01:51:43:328,178258105413,21.191253,  800,   0.923,  69.811,  19.392,   0.002,  18.788,   5.219, 53,0,47,  200
01:51:43:428,178507522975,21.291251,  800,   0.883,  69.899,  19.416,   0.002,  18.788,   5.219, 53,0,47,  200
01:51:43:528,178756925113,21.391243,  800,   0.935,  69.992,  19.442,   0.015,  18.790,   5.219, 54,0,47,  200
01:51:43:626,179001732450,21.489393,  800,   1.086,  70.099,  19.472,   0.049,  18.795,   5.221, 53,0,47,  200
01:51:43:728,179255808475,21.591258,  800,   1.545,  70.256,  19.516,   0.250,  18.820,   5.228, 54,0,47,  200
01:51:43:828,179505216213,21.691253,  800,   0.939,  70.350,  19.542,   0.004,  18.821,   5.228, 54,0,47,  200
01:51:43:923,179743716638,21.786874,  800,   0.910,  70.437,  19.566,   0.003,  18.821,   5.228, 53,0,47,  200
01:51:44:024,179994006650,21.887222,  800,   0.988,  70.536,  19.593,   0.012,  18.822,   5.228, 54,0,47,  200
01:51:44:123,180241352919,21.986389, 2500,   3.383,  70.872,  19.687,   0.632,  18.885,   5.246, 53,0,47,  200
01:51:44:225,180496809188,22.088808,  800,   1.212,  70.996,  19.721,   0.108,  18.896,   5.249, 53,0,47,  200
01:51:44:328,180752194688,22.191199,  800,   2.677,  71.270,  19.797,   0.785,  18.976,   5.271, 54,0,47,  200
01:51:44:428,181001751988,22.291253,  800,   0.940,  71.364,  19.823,   0.004,  18.977,   5.271, 53,0,47,  200
01:51:44:528,181251176963,22.391254,  800,   1.141,  71.478,  19.855,   0.097,  18.986,   5.274, 54,0,47,  200
01:51:44:628,181500643538,22.491272,  800,   1.216,  71.600,  19.889,   0.067,  18.993,   5.276, 53,0,47,  200
01:51:44:728,181750008138,22.591248,  800,   1.248,  71.725,  19.924,   0.104,  19.003,   5.279, 53,0,47,  200
