System Time,RDTSC,Elapsed Time (sec),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,Package Power Limit_0(Watt),GT Frequency(MHz)
01:56:50:726,944977441699,22.511392, 2900,  18.974, 157.719,  43.811,  11.683,  61.277,  17.021, 60,0,47,  200
01:56:50:823,945220610350,22.608885, 3000,  24.731, 160.130,  44.481,  15.651,  62.803,  17.445, 61,0,47,  300
01:56:50:924,945471722207,22.709562, 3000,  19.587, 162.102,  45.028,  11.594,  63.970,  17.770, 65,0,47,  300
01:56:51:025,945723990692,22.810703, 3000,  18.114, 163.934,  45.537,  10.324,  65.015,  18.060, 59,0,47,  200
01:56:51:126,945975149561,22.911399, 2900,  23.780, 166.329,  46.202,  16.279,  66.654,  18.515, 61,0,47,  200
01:56:51:224,946219946000,23.009544, 2900,  18.961, 168.190,  46.719,  11.734,  67.805,  18.835, 59,0,47,  200
01:56:51:324,946470195971,23.109876, 2500,   9.844, 169.178,  46.994,   4.370,  68.244,  18.957, 57,0,47,  200
01:56:51:424,946720058985,23.210053, 2500,   6.224, 169.801,  47.167,   2.321,  68.476,  19.021, 57,0,47,  200
01:56:51:523,946966635307,23.308912, 2500,  15.864, 171.369,  47.603,   7.892,  69.257,  19.238, 57,0,47,  200
01:56:51:623,947215174483,23.408558, 2500,  14.261, 172.790,  47.997,   6.882,  69.942,  19.428, 57,0,47,  200
01:56:51:723,947464339218,23.508454, 2500,  11.489, 173.938,  48.316,   5.140,  70.456,  19.571, 57,0,47,  200
01:56:51:826,947723484139,23.612352, 2500,   8.506, 174.822,  48.562,   3.569,  70.827,  19.674, 58,0,47,  200
01:56:51:923,947965062042,23.709207, 3300,  16.215, 176.392,  48.998,   9.523,  71.749,  19.930, 59,0,47,  200
01:56:52:027,948223775567,23.812932, 2900,  10.896, 177.523,  49.312,   4.924,  72.260,  20.072, 58,0,47,  200
01:56:52:126,948469525665,23.911460, 2500,   7.951, 178.306,  49.529,   3.309,  72.586,  20.163, 55,0,47,  200
01:56:52:228,948724143563,24.013543,  800,   3.317, 178.645,  49.623,   0.816,  72.669,  20.186, 55,0,47,  200
01:56:52:324,948965526825,24.110319,  800,   2.054, 178.843,  49.679,   0.168,  72.685,  20.190, 55,0,47,  200
01:56:52:428,949223053238,24.213569,  800,   1.070, 178.954,  49.709,   0.008,  72.686,  20.191, 53,0,47,  200
01:56:52:523,949460279950,24.308679,  800,   1.912, 179.136,  49.760,   0.286,  72.713,  20.198, 53,0,47,  200
01:56:52:623,949710849113,24.409139, 2500,   3.568, 179.494,  49.859,   1.110,  72.825,  20.229, 55,0,47,  200
01:56:52:728,949971241950,24.513537,  800,   2.940, 179.801,  49.945,   0.396,  72.866,  20.241, 54,0,47,  200
01:56:52:828,950220669700,24.613539,  800,   2.804, 180.081,  50.023,   0.558,  72.922,  20.256, 55,0,47,  200
01:56:52:928,950469789538,24.713417,  800,   2.520, 180.333,  50.093,   0.447,  72.967,  20.269, 55,0,47,  200
01:56:53:023,950706966436,24.808508, 2500,   3.142, 180.632,  50.176,   0.714,  73.034,  20.287, 54,0,47,  200
01:56:53:128,950968951500,24.913545,  800,   5.277, 181.186,  50.329,   1.480,  73.190,  20.331, 54,0,47,  200
01:56:53:225,951212811419,25.011315, 2500,   2.160, 181.397,  50.388,   0.331,  73.222,  20.340, 54,0,47,  200
01:56:53:326,951464871338,25.112372,  800,   2.994, 181.700,  50.472,   0.568,  73.280,  20.355, 54,0,47,  200
01:56:53:427,951715367488,25.212803,  800,   1.683, 181.869,  50.519,   0.165,  73.296,  20.360, 54,0,47,  200
01:56:53:528,951966493781,25.313486, 2500,   5.806, 182.454,  50.682,   1.898,  73.487,  20.413, 55,0,47,  200
01:56:53:624,952207984638,25.410306,  800,   6.010, 183.035,  50.843,   2.262,  73.706,  20.474, 54,0,47,  200
01:56:53:724,952456602513,25.509983,  800,   2.023, 183.237,  50.899,   0.253,  73.732,  20.481, 54,0,47,  200
01:56:53:828,952714909513,25.613545,  800,   2.812, 183.528,  50.980,   0.704,  73.804,  20.501, 54,0,47,  200
01:56:53:924,952956405050,25.710367,  800,   3.086, 183.827,  51.063,   0.686,  73.871,  20.520, 54,0,47,  200
01:56:54:024,953203557788,25.809457,  800,   1.506, 183.976,  51.105,   0.070,  73.878,  20.522, 53,0,47,  200
01:56:54:124,953454275500,25.909976,  800,   4.685, 184.447,  51.235,   1.160,  73.995,  20.554, 53,0,47,  200
01:56:54:228,953712586300,26.013540,  800,   1.693, 184.623,  51.284,   0.176,  74.013,  20.559, 54,0,47,  200
01:56:54:328,953961998800,26.113536,  800,   1.549, 184.778,  51.327,   0.063,  74.019,  20.561, 53,0,47,  200
01:56:54:428,954211408250,26.213531,  800,   1.447, 184.922,  51.367,   0.062,  74.025,  20.563, 53,0,47,  200
01:56:54:526,954455944850,26.311572,  800,   1.564, 185.076,  51.410,   0.082,  74.033,  20.565, 53,0,47,  200
01:56:54:628,954710286588,26.413544,  800,   2.535, 185.334,  51.482,   0.256,  74.059,  20.572, 54,0,47,  200
01:56:54:725,954953591725,26.511092,  800,   1.879, 185.517,  51.533,   0.206,  74.079,  20.578, 53,0,47,  200
01:56:54:828,955209099338,26.613531,  800,   1.481, 185.669,  51.575,   0.058,  74.085,  20.579, 53,0,47,  200
01:56:54:923,955446799095,26.708831, 2500,   2.014, 185.861,  51.628,   0.179,  74.102,  20.584, 54,0,47,  200
01:56:55:025,955701029965,26.810759, 2500,   3.647, 186.233,  51.731,   0.869,  74.191,  20.609, 53,0,47,  200
01:56:55:128,955957377900,26.913536,  800,   3.978, 186.641,  51.845,   0.952,  74.289,  20.636, 53,0,47,  200
01:56:55:223,956196452338,27.009387,  800,   1.465, 186.782,  51.884,   0.139,  74.302,  20.640, 53,0,47,  200
01:56:55:328,956456248375,27.113546,  800,   2.512, 187.043,  51.957,   0.488,  74.353,  20.654, 53,0,47,  200
01:56:55:428,956705630175,27.213530,  800,   1.267, 187.170,  51.992,   0.090,  74.362,  20.656, 53,0,47,  200
01:56:55:528,956955068213,27.313536,  800,   1.276, 187.298,  52.027,   0.039,  74.366,  20.657, 53,0,47,  200
01:56:55:626,957201584113,27.412371,  800,   3.014, 187.596,  52.110,   0.580,  74.423,  20.673, 52,0,47,  200
01:56:55:723,957441242283,27.508456, 2500,   1.591, 187.748,  52.152,   0.217,  74.444,  20.679, 53,0,47,  200
01:56:55:826,957699231363,27.611890,  800,   2.728, 188.031,  52.231,   0.532,  74.499,  20.694, 53,0,47,  200
01:56:55:923,957940579680,27.708653, 2500,   1.335, 188.160,  52.267,   0.129,  74.512,  20.698, 53,0,47,  200
01:56:56:027,958201607851,27.813306, 2500,   9.340, 189.137,  52.538,   4.595,  74.992,  20.831, 54,0,47,  200
01:56:56:123,958440099610,27.908924, 3000,  10.179, 190.111,  52.808,   4.962,  75.467,  20.963, 57,0,47,  200
01:56:56:227,958698496950,28.012522,  800,   4.650, 190.592,  52.942,   1.071,  75.578,  20.994, 54,0,47,  200
01:56:56:326,958947528288,28.112365,  800,   2.001, 190.792,  52.998,   0.187,  75.596,  20.999, 53,0,47,  200
01:56:56:426,959196831263,28.212317,  800,   1.745, 190.966,  53.046,   0.100,  75.606,  21.002, 53,0,47,  200
01:56:56:525,959442826563,28.310943,  800,   2.038, 191.167,  53.102,   0.214,  75.627,  21.008, 53,0,47,  200
01:56:56:625,959692098538,28.410883,  800,   1.930, 191.360,  53.156,   0.184,  75.646,  21.013, 53,0,47,  200
01:56:56:726,959944152288,28.511938,  800,   2.047, 191.567,  53.213,   0.244,  75.670,  21.020, 54,0,47,  200
01:56:56:823,960184996539,28.608499, 2700,   8.179, 192.357,  53.432,   4.045,  76.061,  21.128, 56,0,47,  200
01:56:56:923,960434502887,28.708533, 2500,  10.920, 193.449,  53.736,   4.960,  76.557,  21.266, 55,0,47,  200
01:56:57:024,960686263550,28.809469,  800,   4.596, 193.913,  53.865,   1.553,  76.714,  21.309, 54,0,47,  200
01:56:57:123,960933238751,28.908489, 2500,   5.637, 194.471,  54.020,   1.953,  76.907,  21.363, 54,0,47,  200
01:56:57:224,961185937655,29.009802, 2500,  10.976, 195.583,  54.329,   4.769,  77.391,  21.497, 56,0,47,  200
01:56:57:323,961434002898,29.109258, 3000,  19.983, 197.571,  54.881,  12.109,  78.595,  21.832, 57,0,47,  200
01:56:57:427,961692594761,29.212935, 3000,  18.247, 199.463,  55.406,  10.879,  79.723,  22.145, 58,0,47,  250
01:56:57:524,961935622091,29.310370, 2800,  24.265, 201.827,  56.063,  15.416,  81.225,  22.562, 59,0,47,  300
01:56:57:625,962186215182,29.410840, 2800,  21.221, 203.959,  56.655,  13.894,  82.621,  22.950, 58,0,47,  200
01:56:57:725,962436869947,29.511334, 2500,  13.838, 205.350,  57.042,   7.161,  83.340,  23.150, 58,0,47,  200
01:56:57:823,962679324859,29.608540, 2500,  11.557, 206.473,  57.354,   5.520,  83.877,  23.299, 57,0,47,  200
01:56:57:923,962930629349,29.709295, 2500,  13.272, 207.810,  57.725,   6.519,  84.534,  23.482, 57,0,47,  200
01:56:58:024,963182318729,29.810204, 2500,  16.788, 209.504,  58.196,   9.363,  85.479,  23.744, 58,0,47,  200
01:56:58:127,963438183131,29.912787, 2500,   7.900, 210.315,  58.421,   3.365,  85.824,  23.840, 56,0,47,  200
01:56:58:226,963685489006,30.011938, 2500,   3.873, 210.699,  58.527,   1.033,  85.926,  23.868, 54,0,47,  200
01:56:58:325,963932686250,30.111046,  800,   1.995, 210.896,  58.582,   0.370,  85.963,  23.879, 54,0,47,  200
01:56:58:423,964175986653,30.208591, 2500,   4.232, 211.309,  58.697,   1.113,  86.071,  23.909, 55,0,47,  200
01:56:58:528,964437758538,30.313542,  800,   4.899, 211.823,  58.840,   1.830,  86.263,  23.962, 54,0,47,  200
01:56:58:624,964677937163,30.409836,  800,   5.582, 212.361,  58.989,   1.960,  86.452,  24.015, 54,0,47,  200
01:56:58:724,964927618713,30.509940,  800,   1.701, 212.531,  59.036,   0.267,  86.479,  24.022, 54,0,47,  200
01:56:58:828,965186033000,30.613545,  800,   1.515, 212.688,  59.080,   0.182,  86.498,  24.027, 54,0,47,  200
01:56:58:925,965429044475,30.710975,  800,   3.023, 212.982,  59.162,   0.667,  86.563,  24.045, 54,0,47,  200
01:56:59:024,965674703363,30.809466,  800,   1.093, 213.090,  59.192,   0.018,  86.565,  24.046, 54,0,47,  200
01:56:59:128,965934300525,30.913545,  800,   4.059, 213.513,  59.309,   0.999,  86.669,  24.075, 54,0,47,  200
01:56:59:224,966175340865,31.010185, 2500,   5.694, 214.063,  59.462,   2.479,  86.908,  24.141, 56,0,47,  200
01:56:59:328,966433144200,31.113545,  800,   2.315, 214.302,  59.528,   0.279,  86.937,  24.149, 54,0,47,  200
01:56:59:428,966682653763,31.213579,  800,   3.391, 214.641,  59.623,   0.706,  87.008,  24.169, 53,0,47,  200
01:56:59:523,966920261100,31.308843,  800,   3.580, 214.982,  59.717,   0.839,  87.087,  24.191, 54,0,47,  200
01:56:59:623,967170520874,31.409179, 2500,   2.158, 215.199,  59.777,   0.423,  87.130,  24.203, 54,0,47,  200
01:56:59:728,967430835738,31.513545,  800,   3.427, 215.557,  59.877,   0.673,  87.200,  24.222, 53,0,47,  200
01:56:59:823,967667824500,31.608560,  800,   3.571, 215.896,  59.971,   0.738,  87.270,  24.242, 53,0,47,  200
01:56:59:926,967925881838,31.712022,  800,   3.977, 216.307,  60.085,   0.997,  87.373,  24.270, 53,0,47,  200
01:57:00:024,968168931638,31.809467,  800,   2.738, 216.574,  60.160,   0.799,  87.451,  24.292, 53,0,47,  200
01:57:00:123,968416421693,31.908693, 2500,   4.475, 217.018,  60.283,   1.234,  87.574,  24.326, 54,0,47,  200
01:57:00:225,968670844563,32.010697,  800,   4.014, 217.428,  60.397,   0.974,  87.673,  24.354, 54,0,47,  200
01:57:00:326,968923935038,32.112168,  800,   2.263, 217.657,  60.460,   0.482,  87.722,  24.367, 54,0,47,  200
01:57:00:423,969164841566,32.208754, 2500,   3.079, 217.955,  60.543,   0.632,  87.783,  24.384, 54,0,47,  200
01:57:00:528,969426202300,32.313540,  800,   1.245, 218.085,  60.579,   0.089,  87.792,  24.387, 53,0,47,  200
01:57:00:627,969674257600,32.412992,  800,   1.250, 218.210,  60.614,   0.064,  87.799,  24.389, 53,0,47,  200
01:57:00:728,969925062263,32.513546,  800,   3.518, 218.563,  60.712,   1.196,  87.919,  24.422, 54,0,47,  200
01:57:00:824,970164473663,32.609532,  800,   1.031, 218.662,  60.740,   0.026,  87.922,  24.423, 53,0,47,  200
01:57:00:928,970423910188,32.713547,  800,   3.679, 219.045,  60.846,   0.954,  88.021,  24.450, 53,0,47,  200
01:57:01:023,970661200988,32.808683,  800,   3.187, 219.348,  60.930,   0.613,  88.079,  24.466, 54,0,47,  200
01:57:01:125,970916523900,32.911049,  800,   3.774, 219.734,  61.037,   1.017,  88.183,  24.495, 54,0,47,  200
01:57:01:228,971172101988,33.013517,  800,   1.215, 219.859,  61.072,   0.119,  88.195,  24.499, 54,0,47,  200
01:57:01:328,971421598500,33.113547,  800,   4.478, 220.307,  61.196,   0.633,  88.259,  24.516, 54,0,47,  250
01:57:01:423,971658626338,33.208577,  800,   1.105, 220.412,  61.226,   0.091,  88.267,  24.519, 54,0,47,  250
01:57:01:528,971920487300,33.313564,  800,   0.956, 220.512,  61.253,   0.006,  88.268,  24.519, 53,0,47,  250
01:57:01:625,972162560141,33.410618, 3300,   7.237, 221.215,  61.448,   3.226,  88.581,  24.606, 56,0,47,  200
01:57:01:726,972414768600,33.511735,  800,   4.169, 221.636,  61.566,   0.814,  88.663,  24.629, 53,0,47,  200
01:57:01:824,972659674669,33.609924, 3000,   3.375, 221.967,  61.658,   0.843,  88.746,  24.652, 54,0,47,  200
01:57:01:924,972909859219,33.710230, 2500,   2.393, 222.208,  61.724,   0.419,  88.788,  24.663, 54,0,47,  200
01:57:02:024,973157375602,33.809465, 2500,   1.583, 222.365,  61.768,   0.093,  88.798,  24.666, 53,0,47,  200
01:57:02:126,973412632678,33.911805, 2500,   4.053, 222.779,  61.883,   1.009,  88.901,  24.695, 54,0,47,  200
01:57:02:223,973653894760,34.008533, 2800,  16.829, 224.407,  62.335,   9.967,  89.865,  24.962, 62,0,47,  200
01:57:02:323,973905218700,34.109295, 2900,  26.191, 227.046,  63.068,  17.815,  91.660,  25.461, 58,0,47,  250
01:57:02:423,974154172907,34.209108, 3000,  22.219, 229.264,  63.684,  13.691,  93.027,  25.841, 61,0,47,  300
01:57:02:523,974402047683,34.308487, 2500,  18.634, 231.116,  64.199,  11.022,  94.122,  26.145, 58,0,47,  250
01:57:02:623,974651932775,34.408673, 2500,   9.833, 232.101,  64.472,   4.293,  94.552,  26.264, 57,0,47,  200
01:57:02:724,974903911197,34.509697, 2500,   2.974, 232.401,  64.556,   0.643,  94.617,  26.283, 55,0,47,  200
01:57:02:824,975152847551,34.609502, 3000,  12.256, 233.625,  64.896,   5.730,  95.189,  26.441, 56,0,47,  200
01:57:02:924,975402114016,34.709440, 2800,  17.176, 235.341,  65.373,   9.679,  96.156,  26.710, 57,0,47,  200
01:57:03:023,975649351545,34.808564, 3000,   9.056, 236.239,  65.622,   3.887,  96.542,  26.817, 56,0,47,  200
01:57:03:126,975908200891,34.912343, 2500,  15.462, 237.843,  66.068,   7.760,  97.347,  27.041, 56,0,47,  200
01:57:03:227,976158105227,35.012537, 2500,   2.434, 238.087,  66.135,   0.393,  97.386,  27.052, 54,0,47,  200
01:57:03:327,976407762600,35.112631,  800,   1.895, 238.277,  66.188,   0.202,  97.406,  27.057, 54,0,47,  200
01:57:03:427,976657896100,35.212916,  800,   1.540, 238.431,  66.231,   0.148,  97.421,  27.061, 54,0,47,  200
01:57:03:523,976898021188,35.309188,  800,   1.128, 238.540,  66.261,   0.045,  97.426,  27.063, 54,0,47,  200
01:57:03:624,977149010050,35.409816,  800,   1.235, 238.664,  66.296,   0.073,  97.433,  27.065, 53,0,47,  200
01:57:03:723,977395126855,35.508491, 2500,   4.457, 239.104,  66.418,   1.920,  97.622,  27.117, 55,0,47,  200
01:57:03:823,977644525499,35.608481, 2500,  12.556, 240.359,  66.767,   5.489,  98.171,  27.270, 55,0,47,  200
01:57:03:927,977903844269,35.712449, 2900,  14.473, 241.864,  67.184,   6.866,  98.885,  27.468, 59,0,47,  200
01:57:04:027,978154619604,35.812991, 2900,   7.868, 242.655,  67.404,   3.307,  99.218,  27.560, 55,0,47,  200
01:57:04:126,978400694139,35.911649, 2500,   8.972, 243.540,  67.650,   3.894,  99.602,  27.667, 56,0,47,  200
01:57:04:225,978649261961,36.011307, 2500,  12.409, 244.777,  67.994,   5.677, 100.167,  27.824, 56,0,47,  250
01:57:04:323,978891568870,36.108454, 2600,   8.310, 245.584,  68.218,   3.613, 100.518,  27.922, 56,0,47,  200
01:57:04:428,979153696788,36.213547,  800,   6.540, 246.272,  68.409,   2.419, 100.773,  27.992, 55,0,47,  200
01:57:04:525,979397066892,36.311121, 2500,   2.563, 246.522,  68.478,   0.528, 100.824,  28.007, 53,0,47,  200
01:57:04:628,979652575600,36.413561,  800,   2.265, 246.754,  68.543,   0.373, 100.862,  28.017, 54,0,47,  200
01:57:04:728,979901981913,36.513555,  800,   1.545, 246.908,  68.586,   0.209, 100.883,  28.023, 54,0,47,  200
01:57:04:828,980151360813,36.613537,  800,   0.990, 247.007,  68.613,   0.013, 100.885,  28.024, 53,0,47,  200
01:57:04:923,980388205695,36.708495, 2500,   1.775, 247.176,  68.660,   0.429, 100.925,  28.035, 54,0,47,  200
01:57:05:023,980639693389,36.809323, 2500,  11.841, 248.370,  68.992,   5.072, 101.437,  28.177, 55,0,47,  200
01:57:05:123,980888688381,36.909151, 2500,   8.569, 249.225,  69.229,   3.800, 101.816,  28.282, 55,0,47,  200
01:57:05:226,981145972125,37.012303,  800,   3.912, 249.629,  69.341,   1.034, 101.923,  28.312, 54,0,47,  200
01:57:05:323,981385784392,37.108450, 2500,   8.615, 250.457,  69.571,   3.786, 102.287,  28.413, 56,0,47,  200
01:57:05:423,981635322877,37.208497, 2500,   9.670, 251.424,  69.840,   4.192, 102.706,  28.530, 56,0,47,  200
01:57:05:523,981886881488,37.309353,  800,   5.988, 252.028,  70.008,   2.235, 102.932,  28.592, 56,0,47,  200
01:57:05:624,982136726897,37.409523, 2500,   5.012, 252.530,  70.147,   1.855, 103.118,  28.644, 56,0,47,  200
01:57:05:723,982384837669,37.508997, 2500,  10.763, 253.601,  70.445,   4.745, 103.590,  28.775, 57,0,47,  200
01:57:05:824,982635562713,37.609519,  800,   3.489, 253.952,  70.542,   0.923, 103.682,  28.801, 54,0,47,  200
01:57:05:928,982895027925,37.713545,  800,   1.809, 254.140,  70.594,   0.144, 103.697,  28.805, 55,0,47,  200
01:57:06:024,983134273713,37.809465,  800,   1.086, 254.244,  70.623,   0.008, 103.698,  28.805, 53,0,47,  200
01:57:06:123,983381648888,37.908644,  800,   3.665, 254.608,  70.724,   0.886, 103.786,  28.829, 53,0,47,  200
01:57:06:225,983637046313,38.011040,  800,   2.273, 254.840,  70.789,   0.183, 103.805,  28.835, 53,0,47,  200
01:57:06:328,983892675625,38.113528,  800,   1.081, 254.951,  70.820,   0.014, 103.806,  28.835, 54,0,47,  200
01:57:06:424,984133710021,38.210165, 2500,   0.980, 255.046,  70.846,   0.003, 103.807,  28.835, 54,0,47,  200
01:57:06:527,984389177988,38.312589,  800,   1.161, 255.165,  70.879,   0.008, 103.807,  28.835, 54,0,47,  200
01:57:06:627,984638119400,38.412396,  800,   1.405, 255.305,  70.918,   0.051, 103.812,  28.837, 53,0,47,  200
01:57:06:728,984890365050,38.513528,  800,   1.308, 255.437,  70.955,   0.103, 103.823,  28.840, 53,0,47,  200
01:57:06:824,985131783036,38.610319, 2500,   2.492, 255.679,  71.022,   0.663, 103.887,  28.858, 54,0,47,  200
01:57:06:925,985382509650,38.710842,  800,   1.554, 255.835,  71.065,   0.263, 103.914,  28.865, 53,0,47,  200
01:57:07:024,985628503163,38.809467,  800,   1.004, 255.934,  71.093,   0.006, 103.914,  28.865, 53,0,47,  200
01:57:07:128,985888090613,38.913542,  800,   3.905, 256.340,  71.206,   0.899, 104.008,  28.891, 54,0,47,  200
01:57:07:225,986130987869,39.010926, 2500,   1.683, 256.504,  71.251,   0.217, 104.029,  28.897, 53,0,47,  200
01:57:07:326,986381760425,39.111468,  800,   1.220, 256.627,  71.285,   0.034, 104.032,  28.898, 53,0,47,  200
01:57:07:423,986624006638,39.208590,  800,   1.016, 256.725,  71.313,   0.002, 104.032,  28.898, 53,0,47,  200
01:57:07:525,986879393563,39.310982,  800,   1.009, 256.829,  71.341,   0.004, 104.033,  28.898, 53,0,47,  200
01:57:07:628,987134999988,39.413461,  800,   1.265, 256.958,  71.377,   0.063, 104.039,  28.900, 52,0,47,  200
01:57:07:728,987384598513,39.513532,  800,   1.271, 257.086,  71.413,   0.113, 104.051,  28.903, 53,0,47,  200
01:57:07:828,987634010738,39.613527,  800,   0.971, 257.183,  71.440,   0.016, 104.052,  28.903, 53,0,47,  200
01:57:07:923,987870823668,39.708472, 2500,   1.267, 257.303,  71.473,   0.066, 104.059,  28.905, 53,0,47,  200
01:57:08:023,988120316313,39.808500, 2500,   3.999, 257.703,  71.584,   1.577, 104.216,  28.949, 54,0,47,  200
01:57:08:128,988382320575,39.913544,  800,  10.777, 258.835,  71.899,   4.977, 104.739,  29.094, 54,0,47,  250
01:57:08:227,988629730811,40.012738, 2500,   3.039, 259.136,  71.982,   0.986, 104.837,  29.121, 53,0,47,  250
01:57:08:323,988870591161,40.109305, 2500,  11.527, 260.250,  72.292,   5.489, 105.367,  29.269, 56,0,47,  200
01:57:08:423,989118338015,40.208633, 2500,  10.534, 261.296,  72.582,   4.534, 105.817,  29.394, 56,0,47,  200
01:57:08:523,989369494356,40.309328, 2500,   6.244, 261.925,  72.757,   2.323, 106.051,  29.459, 54,0,47,  200
01:57:08:623,989618989888,40.409358,  800,   4.964, 262.421,  72.895,   1.759, 106.227,  29.508, 53,0,47,  200
01:57:08:728,989878858650,40.513546,  800,   1.566, 262.584,  72.940,   0.258, 106.254,  29.515, 53,0,47,  200
01:57:08:823,990115721673,40.608511, 2500,  11.046, 263.633,  73.231,   4.901, 106.719,  29.644, 56,0,47,  200
01:57:08:923,990365066774,40.708480, 2500,   9.323, 264.565,  73.490,   3.990, 107.118,  29.755, 55,0,47,  200
01:57:09:023,990615014915,40.808690, 2900,   6.366, 265.203,  73.668,   2.744, 107.393,  29.831, 55,0,47,  200
01:57:09:128,990876543575,40.913544,  800,   6.660, 265.902,  73.862,   2.505, 107.656,  29.904, 55,0,47,  200
01:57:09:225,991119315210,41.010877, 3000,   4.636, 266.353,  73.987,   1.157, 107.769,  29.936, 54,0,47,  200
01:57:09:323,991362979529,41.108569, 2500,   4.030, 266.747,  74.096,   1.760, 107.940,  29.983, 54,0,47,  200
01:57:09:423,991614170121,41.209278, 2500,   5.948, 267.346,  74.263,   2.352, 108.177,  30.049, 56,0,47,  200
01:57:09:527,991873158838,41.313113,  800,   2.381, 267.593,  74.331,   0.650, 108.245,  30.068, 54,0,47,  200
01:57:09:627,992121052063,41.412500,  800,   1.170, 267.709,  74.364,   0.062, 108.251,  30.070, 53,0,47,  200
01:57:09:727,992370709775,41.512594,  800,   2.145, 267.924,  74.423,   0.259, 108.277,  30.077, 53,0,47,  200
01:57:09:828,992622466825,41.613530,  800,   0.969, 268.022,  74.450,   0.018, 108.279,  30.077, 53,0,47,  200
01:57:09:928,992871892275,41.713531,  800,   1.406, 268.162,  74.490,   0.169, 108.296,  30.082, 54,0,47,  200
01:57:10:024,993111152663,41.809457,  800,   0.968, 268.255,  74.515,   0.008, 108.296,  30.082, 54,0,47,  200
01:57:10:123,993358833088,41.908759,  800,   3.883, 268.641,  74.622,   0.885, 108.384,  30.107, 54,0,47,  200
01:57:10:228,993620195588,42.013546,  800,   2.071, 268.858,  74.683,   0.216, 108.407,  30.113, 54,0,47,  200
01:57:10:328,993869583650,42.113532,  800,   1.037, 268.961,  74.711,   0.015, 108.408,  30.113, 52,0,47,  200
01:57:10:423,994106431669,42.208491, 2600,   2.412, 269.190,  74.775,   0.782, 108.483,  30.134, 53,0,47,  200
01:57:10:526,994363772363,42.311665,  800,   2.703, 269.469,  74.853,   0.334, 108.517,  30.144, 53,0,47,  200
01:57:10:623,994605501313,42.408581,  800,   3.202, 269.780,  74.939,   0.763, 108.591,  30.164, 53,0,47,  200
01:57:10:725,994860792519,42.510934, 2500,   3.262, 270.113,  75.032,   0.958, 108.689,  30.191, 53,0,47,  200
01:57:10:827,995116307988,42.613376,  800,   2.131, 270.332,  75.092,   0.121, 108.701,  30.195, 52,0,47,  200
01:57:10:927,995365188263,42.713159,  800,   3.448, 270.676,  75.188,   0.702, 108.771,  30.214, 53,0,47,  200
01:57:11:024,995605397363,42.809465,  800,   1.259, 270.797,  75.221,   0.141, 108.785,  30.218, 52,0,47,  200
01:57:11:124,995856899825,42.910299,  800,   3.597, 271.160,  75.322,   0.811, 108.867,  30.241, 53,0,47,  200
01:57:11:225,996108940825,43.011349,  800,   3.538, 271.517,  75.421,   0.704, 108.938,  30.261, 53,0,47,  200
01:57:11:326,996360213325,43.112091,  800,   3.551, 271.875,  75.521,   0.816, 109.020,  30.283, 53,0,47,  200
01:57:11:428,996613245213,43.213538,  800,   1.184, 271.995,  75.554,   0.092, 109.029,  30.286, 53,0,47,  200
01:57:11:524,996853441650,43.309839,  800,   0.939, 272.086,  75.579,   0.007, 109.030,  30.286, 52,0,47,  200
01:57:11:624,997103635263,43.410148,  800,   1.740, 272.260,  75.628,   0.285, 109.059,  30.294, 54,0,47,  200
01:57:11:723,997351086375,43.509358,  800,   1.167, 272.376,  75.660,   0.100, 109.069,  30.297, 53,0,47,  200
01:57:11:828,997611048863,43.613583,  800,   3.151, 272.704,  75.751,   0.613, 109.132,  30.315, 53,0,47,  200
01:57:11:926,997855887975,43.711745,  800,   2.376, 272.937,  75.816,   0.304, 109.162,  30.323, 53,0,47,  200
01:57:12:024,998099624775,43.809466,  800,   0.982, 273.033,  75.843,   0.012, 109.163,  30.323, 51,0,47,  200
01:57:12:124,998349256453,43.909550, 2500,   4.676, 273.501,  75.973,   1.309, 109.294,  30.360, 54,0,47,  200
01:57:12:227,998606640113,44.012742, 2500,  10.127, 274.546,  76.263,   5.322, 109.844,  30.512, 54,0,47,  200
01:57:12:323,998847235875,44.109203,  800,   2.954, 274.831,  76.342,   0.264, 109.869,  30.519, 53,0,47,  200
01:57:12:425,999099653738,44.210404,  800,   1.745, 275.008,  76.391,   0.118, 109.881,  30.523, 54,0,47,  200
01:57:12:525,999350745600,44.311073,  800,   1.555, 275.164,  76.435,   0.093, 109.890,  30.525, 52,0,47,  200
01:57:12:625,999599091750,44.410642,  800,   1.821, 275.346,  76.485,   0.167, 109.907,  30.530, 52,0,47,  200
01:57:12:723,999844794380,44.509151, 2700,  12.650, 276.592,  76.831,   7.237, 110.620,  30.728, 57,0,47,  250
01:57:12:825,1000097385328,44.610421, 2900,  13.685, 277.978,  77.216,   6.930, 111.322,  30.923, 56,0,47,  250
01:57:12:925,1000348156897,44.710962, 3200,  17.643, 279.752,  77.709,   9.645, 112.292,  31.192, 58,0,47,  300
01:57:13:024,1000593866063,44.809473,  800,  17.691, 281.494,  78.193,  10.907, 113.366,  31.491, 55,0,47,  200
01:57:13:125,1000845642175,44.910417,  800,   6.137, 282.114,  78.365,   2.120, 113.580,  31.550, 55,0,47,  200
